time,equity
2022-02-09 15:48:00,8971.160000000022
2022-02-09 15:51:00,8971.160000000022
2022-02-09 15:54:00,8971.160000000022
2022-02-09 15:57:00,8971.160000000022
2022-02-09 16:00:00,8971.160000000022
2022-02-09 16:03:00,8971.160000000022
2022-02-09 16:06:00,8971.160000000022
2022-02-09 16:09:00,8971.160000000022
2022-02-09 16:12:00,8971.160000000022
2022-02-09 16:15:00,8971.160000000022
2022-02-09 16:18:00,8971.160000000022
2022-02-09 16:21:00,8960.300000000021
2022-02-09 16:24:00,8960.300000000021
2022-02-09 16:27:00,8960.300000000021
2022-02-09 16:30:00,8960.300000000021
2022-02-09 16:33:00,8960.300000000021
2022-02-09 16:36:00,8953.70000000002
2022-02-09 16:39:00,8946.60000000002
2022-02-09 16:42:00,8946.60000000002
2022-02-09 16:45:00,8946.60000000002
2022-02-09 16:48:00,8946.60000000002
2022-02-09 16:51:00,8937.700000000023
2022-02-09 16:54:00,8937.700000000023
2022-02-09 16:57:00,8937.700000000023
2022-02-09 18:00:00,8937.700000000023
2022-02-09 18:03:00,8937.700000000023
2022-02-09 18:06:00,8937.700000000023
2022-02-09 18:09:00,8937.700000000023
2022-02-09 18:12:00,8937.700000000023
2022-02-09 18:15:00,8937.700000000023
2022-02-09 18:18:00,8937.700000000023
2022-02-09 18:21:00,8937.700000000023
2022-02-09 18:24:00,8937.700000000023
2022-02-09 18:27:00,8937.700000000023
2022-02-09 18:30:00,8937.700000000023
2022-02-09 18:33:00,8937.700000000023
2022-02-09 18:36:00,8937.700000000023
2022-02-09 18:39:00,8937.700000000023
2022-02-09 18:42:00,8937.700000000023
2022-02-09 18:45:00,8930.960000000023
2022-02-09 18:48:00,8930.960000000023
2022-02-09 18:51:00,8930.960000000023
2022-02-09 18:54:00,8930.960000000023
2022-02-09 18:57:00,8930.960000000023
2022-02-09 19:00:00,8930.960000000023
2022-02-09 19:03:00,8930.960000000023
2022-02-09 19:06:00,8930.960000000023
2022-02-09 19:09:00,8930.960000000023
2022-02-09 19:12:00,8930.960000000023
2022-02-09 19:15:00,8930.960000000023
2022-02-09 19:18:00,8930.960000000023
2022-02-09 19:21:00,8930.960000000023
2022-02-09 19:24:00,8930.960000000023
2022-02-09 19:27:00,8930.960000000023
2022-02-09 19:30:00,8930.960000000023
2022-02-09 19:33:00,8930.960000000023
2022-02-09 19:36:00,8930.960000000023
2022-02-09 19:39:00,8930.960000000023
2022-02-09 19:42:00,8930.960000000023
2022-02-09 19:45:00,8930.960000000023
2022-02-09 19:48:00,8930.960000000023
2022-02-09 19:51:00,8930.960000000023
2022-02-09 19:54:00,8930.960000000023
2022-02-09 19:57:00,8930.960000000023
2022-02-09 20:00:00,8930.960000000023
2022-02-09 20:03:00,8923.160000000024
2022-02-09 20:06:00,8923.160000000024
2022-02-09 20:09:00,8923.160000000024
2022-02-09 20:12:00,8923.160000000024
2022-02-09 20:15:00,8923.160000000024
2022-02-09 20:18:00,8923.160000000024
2022-02-09 20:21:00,8923.160000000024
2022-02-09 20:24:00,8923.160000000024
2022-02-09 20:27:00,8923.160000000024
2022-02-09 20:30:00,8923.160000000024
2022-02-09 20:33:00,8923.160000000024
2022-02-09 20:36:00,8923.160000000024
2022-02-09 20:39:00,8923.160000000024
2022-02-09 20:42:00,8923.160000000024
2022-02-09 20:45:00,8923.160000000024
2022-02-09 20:48:00,8923.160000000024
2022-02-09 20:51:00,8923.160000000024
2022-02-09 20:54:00,8923.160000000024
2022-02-09 20:57:00,8923.160000000024
2022-02-09 21:00:00,8923.160000000024
2022-02-09 21:03:00,8923.160000000024
2022-02-09 21:06:00,8923.160000000024
2022-02-09 21:09:00,8923.160000000024
2022-02-09 21:12:00,8923.160000000024
2022-02-09 21:15:00,8923.160000000024
2022-02-09 21:18:00,8923.160000000024
2022-02-09 21:21:00,8923.160000000024
2022-02-09 21:24:00,8923.160000000024
2022-02-09 21:27:00,8923.160000000024
2022-02-09 21:30:00,8925.660000000024
2022-02-09 21:33:00,8925.660000000024
2022-02-09 21:36:00,8925.660000000024
2022-02-09 21:39:00,8925.660000000024
2022-02-09 21:42:00,8925.660000000024
2022-02-09 21:45:00,8925.660000000024
2022-02-09 21:48:00,8925.660000000024
2022-02-09 21:51:00,8918.120000000023
2022-02-09 21:54:00,8918.120000000023
2022-02-09 21:57:00,8918.120000000023
2022-02-09 22:00:00,8918.120000000023
2022-02-09 22:03:00,8918.120000000023
2022-02-09 22:06:00,8912.020000000022
2022-02-09 22:09:00,8905.520000000022
2022-02-09 22:12:00,8905.520000000022
2022-02-09 22:15:00,8905.520000000022
2022-02-09 22:18:00,8905.520000000022
2022-02-09 22:21:00,8905.520000000022
2022-02-09 22:24:00,8905.520000000022
2022-02-09 22:27:00,8905.520000000022
2022-02-09 22:30:00,8905.520000000022
2022-02-09 22:33:00,8905.520000000022
2022-02-09 22:36:00,8905.520000000022
2022-02-09 22:39:00,8905.520000000022
2022-02-09 22:42:00,8899.580000000022
2022-02-09 22:45:00,8899.580000000022
2022-02-09 22:48:00,8899.580000000022
2022-02-09 22:51:00,8899.580000000022
2022-02-09 22:54:00,8899.580000000022
2022-02-09 22:57:00,8899.580000000022
2022-02-09 23:00:00,8899.580000000022
2022-02-09 23:03:00,8891.640000000021
2022-02-09 23:06:00,8891.640000000021
2022-02-09 23:09:00,8891.640000000021
2022-02-09 23:12:00,8891.640000000021
2022-02-09 23:15:00,8891.640000000021
2022-02-09 23:18:00,8891.640000000021
2022-02-09 23:21:00,8891.640000000021
2022-02-09 23:24:00,8891.640000000021
2022-02-09 23:27:00,8891.640000000021
2022-02-09 23:30:00,8883.34000000002
2022-02-09 23:33:00,8883.34000000002
2022-02-09 23:36:00,8883.34000000002
2022-02-09 23:39:00,8883.34000000002
2022-02-09 23:42:00,8883.34000000002
2022-02-09 23:45:00,8883.34000000002
2022-02-09 23:48:00,8883.34000000002
2022-02-09 23:51:00,8883.34000000002
2022-02-09 23:54:00,8883.34000000002
2022-02-09 23:57:00,8883.34000000002
2022-02-10 00:00:00,8883.34000000002
2022-02-10 00:03:00,8883.34000000002
2022-02-10 00:06:00,8883.34000000002
2022-02-10 00:09:00,8883.34000000002
2022-02-10 00:12:00,8883.34000000002
2022-02-10 00:15:00,8883.34000000002
2022-02-10 00:18:00,8883.34000000002
2022-02-10 00:21:00,8883.34000000002
2022-02-10 00:24:00,8883.34000000002
2022-02-10 00:27:00,8883.34000000002
2022-02-10 00:30:00,8883.34000000002
2022-02-10 00:33:00,8883.34000000002
2022-02-10 00:36:00,8883.34000000002
2022-02-10 00:39:00,8883.34000000002
2022-02-10 00:42:00,8876.140000000021
2022-02-10 00:45:00,8876.140000000021
2022-02-10 00:48:00,8876.140000000021
2022-02-10 00:51:00,8876.140000000021
2022-02-10 00:54:00,8876.140000000021
2022-02-10 00:57:00,8876.140000000021
2022-02-10 01:00:00,8876.140000000021
2022-02-10 01:03:00,8876.140000000021
2022-02-10 01:06:00,8876.140000000021
2022-02-10 01:09:00,8876.140000000021
2022-02-10 01:12:00,8876.140000000021
2022-02-10 01:15:00,8876.140000000021
2022-02-10 01:18:00,8876.140000000021
2022-02-10 01:21:00,8876.140000000021
2022-02-10 01:24:00,8876.140000000021
2022-02-10 01:27:00,8876.140000000021
2022-02-10 01:30:00,8869.900000000021
2022-02-10 01:33:00,8869.900000000021
2022-02-10 01:36:00,8860.26000000002
2022-02-10 01:39:00,8860.26000000002
2022-02-10 01:42:00,8860.26000000002
2022-02-10 01:45:00,8860.26000000002
2022-02-10 01:48:00,8860.26000000002
2022-02-10 01:51:00,8860.26000000002
2022-02-10 01:54:00,8860.26000000002
2022-02-10 01:57:00,8860.26000000002
2022-02-10 02:00:00,8860.26000000002
2022-02-10 02:03:00,8850.960000000021
2022-02-10 02:06:00,8850.960000000021
2022-02-10 02:09:00,8850.960000000021
2022-02-10 02:12:00,8850.960000000021
2022-02-10 02:15:00,8850.960000000021
2022-02-10 02:18:00,8841.060000000021
2022-02-10 02:21:00,8841.060000000021
2022-02-10 02:24:00,8841.060000000021
2022-02-10 02:27:00,8841.060000000021
2022-02-10 02:30:00,8841.060000000021
2022-02-10 02:33:00,8841.060000000021
2022-02-10 02:36:00,8841.060000000021
2022-02-10 02:39:00,8841.060000000021
2022-02-10 02:42:00,8841.060000000021
2022-02-10 02:45:00,8841.060000000021
2022-02-10 02:48:00,8841.060000000021
2022-02-10 02:51:00,8841.060000000021
2022-02-10 02:54:00,8841.060000000021
2022-02-10 02:57:00,8832.56000000002
2022-02-10 03:00:00,8832.56000000002
2022-02-10 03:03:00,8832.56000000002
2022-02-10 03:06:00,8832.56000000002
2022-02-10 03:09:00,8832.56000000002
2022-02-10 03:12:00,8832.56000000002
2022-02-10 03:15:00,8832.56000000002
2022-02-10 03:18:00,8832.56000000002
2022-02-10 03:21:00,8832.56000000002
2022-02-10 03:24:00,8832.56000000002
2022-02-10 03:27:00,8832.56000000002
2022-02-10 03:30:00,8832.56000000002
2022-02-10 03:33:00,8832.56000000002
2022-02-10 03:36:00,8832.56000000002
2022-02-10 03:39:00,8832.56000000002
2022-02-10 03:42:00,8832.56000000002
2022-02-10 03:45:00,8832.56000000002
2022-02-10 03:48:00,8832.56000000002
2022-02-10 03:51:00,8832.56000000002
2022-02-10 03:54:00,8832.56000000002
2022-02-10 03:57:00,8832.56000000002
2022-02-10 04:00:00,8832.56000000002
2022-02-10 04:03:00,8832.56000000002
2022-02-10 04:06:00,8832.56000000002
2022-02-10 04:09:00,8832.56000000002
2022-02-10 04:12:00,8832.56000000002
2022-02-10 04:15:00,8832.56000000002
2022-02-10 04:18:00,8832.56000000002
2022-02-10 04:21:00,8832.56000000002
2022-02-10 04:24:00,8832.56000000002
2022-02-10 04:27:00,8832.56000000002
2022-02-10 04:30:00,8832.56000000002
2022-02-10 04:33:00,8832.56000000002
2022-02-10 04:36:00,8832.56000000002
2022-02-10 04:39:00,8832.56000000002
2022-02-10 04:42:00,8832.56000000002
2022-02-10 04:45:00,8832.56000000002
2022-02-10 04:48:00,8832.56000000002
2022-02-10 04:51:00,8850.30000000002
2022-02-10 04:54:00,8850.30000000002
2022-02-10 04:57:00,8850.30000000002
2022-02-10 05:00:00,8850.30000000002
2022-02-10 05:03:00,8850.30000000002
2022-02-10 05:06:00,8850.30000000002
2022-02-10 05:09:00,8850.30000000002
2022-02-10 05:12:00,8850.30000000002
2022-02-10 05:15:00,8850.30000000002
2022-02-10 05:18:00,8850.30000000002
2022-02-10 05:21:00,8850.30000000002
2022-02-10 05:24:00,8850.30000000002
2022-02-10 05:27:00,8850.30000000002
2022-02-10 05:30:00,8850.30000000002
2022-02-10 05:33:00,8850.30000000002
2022-02-10 05:36:00,8850.30000000002
2022-02-10 05:39:00,8850.30000000002
2022-02-10 05:42:00,8850.30000000002
2022-02-10 05:45:00,8850.30000000002
2022-02-10 05:48:00,8850.30000000002
2022-02-10 05:51:00,8850.30000000002
2022-02-10 05:54:00,8850.30000000002
2022-02-10 05:57:00,8850.30000000002
2022-02-10 06:00:00,8850.30000000002
2022-02-10 06:03:00,8850.30000000002
2022-02-10 06:06:00,8850.30000000002
2022-02-10 06:09:00,8850.30000000002
2022-02-10 06:12:00,8850.30000000002
2022-02-10 06:15:00,8850.30000000002
2022-02-10 06:18:00,8850.30000000002
2022-02-10 06:21:00,8850.30000000002
2022-02-10 06:24:00,8850.30000000002
2022-02-10 06:27:00,8850.30000000002
2022-02-10 06:30:00,8850.30000000002
2022-02-10 06:33:00,8850.30000000002
2022-02-10 06:36:00,8850.30000000002
2022-02-10 06:39:00,8850.30000000002
2022-02-10 06:42:00,8852.340000000018
2022-02-10 06:45:00,8852.340000000018
2022-02-10 06:48:00,8852.340000000018
2022-02-10 06:51:00,8852.340000000018
2022-02-10 06:54:00,8852.340000000018
2022-02-10 06:57:00,8852.340000000018
2022-02-10 07:00:00,8852.340000000018
2022-02-10 07:03:00,8852.340000000018
2022-02-10 07:06:00,8852.340000000018
2022-02-10 07:09:00,8852.340000000018
2022-02-10 07:12:00,8852.340000000018
2022-02-10 07:15:00,8852.340000000018
2022-02-10 07:18:00,8852.340000000018
2022-02-10 07:21:00,8852.340000000018
2022-02-10 07:24:00,8852.340000000018
2022-02-10 07:27:00,8852.340000000018
2022-02-10 07:30:00,8852.340000000018
2022-02-10 07:33:00,8852.340000000018
2022-02-10 07:36:00,8852.340000000018
2022-02-10 07:39:00,8852.340000000018
2022-02-10 07:42:00,8852.340000000018
2022-02-10 07:45:00,8852.340000000018
2022-02-10 07:48:00,8852.340000000018
2022-02-10 07:51:00,8852.340000000018
2022-02-10 07:54:00,8852.340000000018
2022-02-10 07:57:00,8852.340000000018
2022-02-10 08:00:00,8852.340000000018
2022-02-10 08:03:00,8852.340000000018
2022-02-10 08:06:00,8851.740000000016
2022-02-10 08:09:00,8838.800000000016
2022-02-10 08:12:00,8838.800000000016
2022-02-10 08:15:00,8838.800000000016
2022-02-10 08:18:00,8838.800000000016
2022-02-10 08:21:00,8838.800000000016
2022-02-10 08:24:00,8838.800000000016
2022-02-10 08:27:00,8838.800000000016
2022-02-10 08:30:00,8838.800000000016
2022-02-10 08:33:00,8838.800000000016
2022-02-10 08:36:00,8838.800000000016
2022-02-10 08:39:00,8838.800000000016
2022-02-10 08:42:00,8838.800000000016
2022-02-10 08:45:00,8838.800000000016
2022-02-10 08:48:00,8838.800000000016
2022-02-10 08:51:00,8838.800000000016
2022-02-10 08:54:00,8838.800000000016
2022-02-10 08:57:00,8838.800000000016
2022-02-10 09:00:00,8838.800000000016
2022-02-10 09:03:00,8838.800000000016
2022-02-10 09:06:00,8838.800000000016
2022-02-10 09:09:00,8838.800000000016
2022-02-10 09:12:00,8838.800000000016
2022-02-10 09:15:00,8838.800000000016
2022-02-10 09:18:00,8838.800000000016
2022-02-10 09:21:00,8838.800000000016
2022-02-10 09:24:00,8838.800000000016
2022-02-10 09:27:00,8838.800000000016
2022-02-10 09:30:00,8838.800000000016
2022-02-10 09:33:00,8838.800000000016
2022-02-10 09:36:00,8838.800000000016
2022-02-10 09:39:00,8838.800000000016
2022-02-10 09:42:00,8839.560000000016
2022-02-10 09:45:00,8839.560000000016
2022-02-10 09:48:00,8839.560000000016
2022-02-10 09:51:00,8839.560000000016
2022-02-10 09:54:00,8839.560000000016
2022-02-10 09:57:00,8839.560000000016
2022-02-10 10:00:00,8839.560000000016
2022-02-10 10:03:00,8839.560000000016
2022-02-10 10:06:00,8839.560000000016
2022-02-10 10:09:00,8839.560000000016
2022-02-10 10:12:00,8839.560000000016
2022-02-10 10:15:00,8839.560000000016
2022-02-10 10:18:00,8839.560000000016
2022-02-10 10:21:00,8839.560000000016
2022-02-10 10:24:00,8839.560000000016
2022-02-10 10:27:00,8839.560000000016
2022-02-10 10:30:00,8839.560000000016
2022-02-10 10:33:00,8839.560000000016
2022-02-10 10:36:00,8839.560000000016
2022-02-10 10:39:00,8839.560000000016
2022-02-10 10:42:00,8839.560000000016
2022-02-10 10:45:00,8839.560000000016
2022-02-10 10:48:00,8839.560000000016
2022-02-10 10:51:00,8839.560000000016
2022-02-10 10:54:00,8839.560000000016
2022-02-10 10:57:00,8839.560000000016
2022-02-10 11:00:00,8839.560000000016
2022-02-10 11:03:00,8839.560000000016
2022-02-10 11:06:00,8839.560000000016
2022-02-10 11:09:00,8839.560000000016
2022-02-10 11:12:00,8839.560000000016
2022-02-10 11:15:00,8839.560000000016
2022-02-10 11:18:00,8839.560000000016
2022-02-10 11:21:00,8839.560000000016
2022-02-10 11:24:00,8839.560000000016
2022-02-10 11:27:00,8839.560000000016
2022-02-10 11:30:00,8839.560000000016
2022-02-10 11:33:00,8839.560000000016
2022-02-10 11:36:00,8839.560000000016
2022-02-10 11:39:00,8839.560000000016
2022-02-10 11:42:00,8839.560000000016
2022-02-10 11:45:00,8839.560000000016
2022-02-10 11:48:00,8839.560000000016
2022-02-10 11:51:00,8839.560000000016
2022-02-10 11:54:00,8839.560000000016
2022-02-10 11:57:00,8839.560000000016
2022-02-10 12:00:00,8839.560000000016
2022-02-10 12:03:00,8839.560000000016
2022-02-10 12:06:00,8839.560000000016
2022-02-10 12:09:00,8839.560000000016
2022-02-10 12:12:00,8839.560000000016
2022-02-10 12:15:00,8839.560000000016
2022-02-10 12:18:00,8839.560000000016
2022-02-10 12:21:00,8839.560000000016
2022-02-10 12:24:00,8916.730000000014
2022-02-10 12:27:00,8916.730000000014
2022-02-10 12:30:00,8916.730000000014
2022-02-10 12:33:00,8916.730000000014
2022-02-10 12:36:00,8916.730000000014
2022-02-10 12:39:00,8916.730000000014
2022-02-10 12:42:00,8916.730000000014
2022-02-10 12:45:00,8916.730000000014
2022-02-10 12:48:00,8916.730000000014
2022-02-10 12:51:00,8916.730000000014
2022-02-10 12:54:00,8916.730000000014
2022-02-10 12:57:00,8916.730000000014
2022-02-10 13:00:00,8916.730000000014
2022-02-10 13:03:00,8916.730000000014
2022-02-10 13:06:00,8916.730000000014
2022-02-10 13:09:00,8916.730000000014
2022-02-10 13:12:00,8916.730000000014
2022-02-10 13:15:00,8916.730000000014
2022-02-10 13:18:00,8916.730000000014
2022-02-10 13:21:00,8916.730000000014
2022-02-10 13:24:00,8916.730000000014
2022-02-10 13:27:00,8916.730000000014
2022-02-10 13:30:00,8916.730000000014
2022-02-10 13:33:00,8916.730000000014
2022-02-10 13:36:00,8916.730000000014
2022-02-10 13:39:00,8916.730000000014
2022-02-10 13:42:00,8916.730000000014
2022-02-10 13:45:00,8916.730000000014
2022-02-10 13:48:00,8916.730000000014
2022-02-10 13:51:00,8916.730000000014
2022-02-10 13:54:00,8916.730000000014
2022-02-10 13:57:00,8916.730000000014
2022-02-10 14:00:00,8916.730000000014
2022-02-10 14:03:00,8916.730000000014
2022-02-10 14:06:00,8916.730000000014
2022-02-10 14:09:00,8916.730000000014
2022-02-10 14:12:00,8916.730000000014
2022-02-10 14:15:00,8916.730000000014
2022-02-10 14:18:00,8916.730000000014
2022-02-10 14:21:00,8916.730000000014
2022-02-10 14:24:00,8916.730000000014
2022-02-10 14:27:00,8916.730000000014
2022-02-10 14:30:00,8916.730000000014
2022-02-10 14:33:00,8916.730000000014
2022-02-10 14:36:00,8916.730000000014
2022-02-10 14:39:00,8916.730000000014
2022-02-10 14:42:00,8916.730000000014
2022-02-10 14:45:00,8916.730000000014
2022-02-10 14:48:00,8916.730000000014
2022-02-10 14:51:00,8916.730000000014
2022-02-10 14:54:00,8916.730000000014
2022-02-10 14:57:00,8916.730000000014
2022-02-10 15:00:00,8916.730000000014
2022-02-10 15:03:00,8916.730000000014
2022-02-10 15:06:00,8916.730000000014
2022-02-10 15:09:00,8916.730000000014
2022-02-10 15:12:00,8916.730000000014
2022-02-10 15:15:00,8916.730000000014
2022-02-10 15:18:00,8916.730000000014
2022-02-10 15:21:00,8916.730000000014
2022-02-10 15:24:00,8916.730000000014
2022-02-10 15:27:00,8916.730000000014
2022-02-10 15:30:00,8916.730000000014
2022-02-10 15:33:00,8916.730000000014
2022-02-10 15:36:00,8916.730000000014
2022-02-10 15:39:00,8916.730000000014
2022-02-10 15:42:00,8916.730000000014
2022-02-10 15:45:00,8916.730000000014
2022-02-10 15:48:00,8916.730000000014
2022-02-10 15:51:00,8916.730000000014
2022-02-10 15:54:00,8916.730000000014
2022-02-10 15:57:00,8916.730000000014
2022-02-10 16:00:00,8916.730000000014
2022-02-10 16:03:00,8916.730000000014
2022-02-10 16:06:00,8916.730000000014
2022-02-10 16:09:00,8916.730000000014
2022-02-10 16:12:00,8916.730000000014
2022-02-10 16:15:00,8916.730000000014
2022-02-10 16:18:00,8916.730000000014
2022-02-10 16:21:00,8916.730000000014
2022-02-10 16:24:00,8916.730000000014
2022-02-10 16:27:00,8916.730000000014
2022-02-10 16:30:00,8916.730000000014
2022-02-10 16:33:00,8916.730000000014
2022-02-10 16:36:00,8916.730000000014
2022-02-10 16:39:00,8916.730000000014
2022-02-10 16:42:00,8916.730000000014
2022-02-10 16:45:00,8916.730000000014
2022-02-10 16:48:00,8916.730000000014
2022-02-10 16:51:00,9031.400000000012
2022-02-10 16:54:00,9031.400000000012
2022-02-10 16:57:00,9020.860000000011
2022-02-10 18:00:00,9020.860000000011
2022-02-10 18:03:00,9011.22000000001
2022-02-10 18:06:00,9011.22000000001
2022-02-10 18:09:00,9011.22000000001
2022-02-10 18:12:00,9011.22000000001
2022-02-10 18:15:00,9011.22000000001
2022-02-10 18:18:00,9011.22000000001
2022-02-10 18:21:00,9011.22000000001
2022-02-10 18:24:00,9011.22000000001
2022-02-10 18:27:00,9011.22000000001
2022-02-10 18:30:00,9001.72000000001
2022-02-10 18:33:00,9001.72000000001
2022-02-10 18:36:00,9001.72000000001
2022-02-10 18:39:00,9001.72000000001
2022-02-10 18:42:00,8988.920000000011
2022-02-10 18:45:00,8988.920000000011
2022-02-10 18:48:00,8988.920000000011
2022-02-10 18:51:00,8988.920000000011
2022-02-10 18:54:00,8988.920000000011
2022-02-10 18:57:00,8988.920000000011
2022-02-10 19:00:00,8988.920000000011
2022-02-10 19:03:00,8979.880000000012
2022-02-10 19:06:00,8979.880000000012
2022-02-10 19:09:00,8979.880000000012
2022-02-10 19:12:00,8979.880000000012
2022-02-10 19:15:00,8979.880000000012
2022-02-10 19:18:00,8979.880000000012
2022-02-10 19:21:00,8979.880000000012
2022-02-10 19:24:00,8979.880000000012
2022-02-10 19:27:00,8979.880000000012
2022-02-10 19:30:00,8979.880000000012
2022-02-10 19:33:00,8979.880000000012
2022-02-10 19:36:00,8979.880000000012
2022-02-10 19:39:00,8979.880000000012
2022-02-10 19:42:00,8979.880000000012
2022-02-10 19:45:00,8979.880000000012
2022-02-10 19:48:00,8979.880000000012
2022-02-10 19:51:00,8979.880000000012
2022-02-10 19:54:00,8979.880000000012
2022-02-10 19:57:00,8979.880000000012
2022-02-10 20:00:00,8979.880000000012
2022-02-10 20:03:00,8979.880000000012
2022-02-10 20:06:00,8979.880000000012
